source_node,target_node,weight
403,5573,4.7
403,4534,5.2
404,421,9.1
404,8191,7.4
404,2620,1.4
404,1894,4.8
405,6034,4.4
405,1453,6.8
405,4229,4.9
405,7543,1.3
406,3248,4.9
406,8851,0.1
406,5649,2.4
406,1942,7.5
407,8123,3.1
407,8839,5.4
407,3273,9
407,9985,5.7
408,2340,1
408,4357,0.9
408,7750,8.8
408,2382,3.6
409,8880,4.2
409,377,4.3
409,538,0.2
409,9828,3
410,6489,0.9
410,1318,5.1
410,742,9
410,1504,2.4
411,156,7.5
411,7859,2.5
411,930,6.2
411,2977,0.9
412,2698,3.2
412,4232,4
412,1096,1.1
412,5661,6.9
413,2359,6.2
413,469,8.8
413,4361,7.3
413,4602,4.7
414,9198,9.2
414,7883,9.3
414,5735,1.6
414,8901,5.1
415,8107,5.6
415,7809,3.4
415,3241,0.2
415,462,5.3
416,623,0.6
416,1441,1.5
416,2730,5.8
416,1529,7.9
417,2303,6.7
417,2296,8.8
417,2106,3.4
417,5471,3.9
418,6565,7.5
418,7017,7.1
418,6027,9.8
418,4204,7.1
419,5790,8.3
419,7723,7.4
419,7254,8.4
419,1631,6.3
420,1210,3.1
420,9302,7
420,612,4.6
420,7564,6.3
421,6048,7.7
421,8890,0.5
421,2533,3.5
421,1053,1.4
422,3591,8.5
422,4121,0.9
422,6604,7.3
422,5261,2.8
423,5758,5.5
423,1864,1.9
423,672,6
423,7292,4.8
424,1061,6.9
424,8066,8.5
424,2285,3
424,1886,1.5
425,6897,7
425,4676,9.2
425,1217,6.1
425,507,8
426,1244,7.9
426,1522,7.9
426,7568,5.3
426,3232,3.4
427,2067,2.9
427,352,5.8
427,785,8.7
427,493,1.7
428,5510,6.5
428,2138,6
428,3182,1.1
428,8693,6.4
429,9659,7.9
429,6541,4.6
429,9928,4.3
429,9074,1.3
430,9228,10
430,1244,0.5
430,6912,5.3
430,9822,6.9
431,3044,8.5
431,1308,6.4
431,9999,3.3
431,3131,0.8
432,1398,9.8
432,5624,0.7
432,1087,2.4
432,9963,7.1
433,7878,6.7
433,8301,7.7
433,7248,1.5
433,2537,4.9
434,5982,5.3
434,2239,9.1
434,7748,3.4
434,2814,7.3
435,219,2.6
435,4243,2.3
435,8611,3.7
435,413,2.7
436,1533,2.9
436,2323,2.2
436,1672,8.2
436,3752,2.6
437,3834,8
437,2397,1.9
437,9650,2.1
437,9992,2.8
438,4219,6.2
438,2084,5.7
438,2772,2.7
438,7769,2.2
439,9390,8.1
439,5597,4.1
439,2037,4.4
439,9787,7.6
440,2995,8.1
440,7427,1.8
440,193,0.5
440,1426,9.1
441,6847,2.6
441,2036,7.8
441,8726,7.8
441,1079,8.6
442,2620,7.8
442,9122,4
442,5335,7.3
442,3558,9.2
443,9558,6.9
443,8739,6.8
443,5277,0.9
443,3086,2.9
444,8831,3.2
444,8593,5.3
444,9793,2
444,6595,5.3
445,3900,0.2
445,6282,8.4
445,8419,1
445,1519,2.7
446,1366,1
446,321,9
446,8375,8.4
446,5133,5.5
447,6763,9.9
447,6732,7.4
447,1218,9.3
447,9917,5.3
448,3595,8.6
448,4868,0.4
448,8737,6
448,19,0.4
449,9019,6.4
449,9432,7.9
449,563,1.6
449,2039,5.1
450,6612,5.3
450,9578,7.7
450,2714,8.3
450,5222,8.3
451,3013,3.8
451,2336,4.1
451,7870,3.1
451,7664,4.7
452,573,3.6
452,532,6.4
452,7641,10
452,1928,6.3
453,7730,5.5
453,4405,5.3
453,9340,10
453,2215,2.6
454,1549,3.2
454,3252,7.9
454,1529,6.2
454,9866,8.1
455,1819,1.1
455,4168,3.5
455,8359,6.8
455,2559,8.1
456,7326,6.6
456,8490,7.1
456,7777,8.9
456,1404,2
457,8762,8
457,9353,4.9
457,1287,1.2
457,9400,5.3
458,9800,5.8
458,9095,6.6
458,5884,2.6
458,8416,1.9
459,2662,3
459,4379,3.9
459,5398,5.2
459,5843,1.8
460,1845,8.3
460,4109,8.3
460,7233,8.3
460,838,2.6
461,7882,9.8
461,3821,1.9
461,6364,0.2
461,4257,6.2
462,2030,3.6
462,7324,4.8
462,9194,8.3
462,768,6.6
463,2063,0.2
463,8209,8.1
463,5123,0.6
463,371,2.6
464,6396,5.6
464,9685,7.1
464,1985,7.7
464,7631,3.3
465,1292,2.6
465,9816,3.9
465,5811,3
465,6299,1.9
466,7639,2.6
466,2314,9.1
466,2765,8.4
466,2899,5.9
467,4203,2.4
467,3362,0.9
467,3253,6.3
467,1240,6.5
468,281,3.6
468,1675,9
468,5896,4.3
468,8030,6.1
469,4998,7.2
469,3506,9.3
469,9827,0.1
469,4508,5
470,1995,7.9
470,5369,0.6
470,4715,5.4
470,5792,6.1
471,5845,7.9
471,7239,8.3
471,7862,9.4
471,2393,9.9
472,7702,4
472,8998,4.2
472,2415,5.8
472,8827,9
473,8209,6.7
473,7987,1.7
473,2662,2.2
473,2254,8.9
474,9202,7.2
474,4722,5.3
474,6589,8.9
474,6511,3.9
475,6948,8
475,1399,1.5
475,4908,1.2
475,8318,2.4
476,8201,7.1
476,9198,1.4
476,2878,4.2
476,4590,0.4
477,1637,3.5
477,3284,9.9
477,6450,4.2
477,5144,2.7
478,403,10
478,1068,7.5
478,9515,2.8
478,8201,2.7
479,6207,6.2
479,7099,6.5
479,5472,6.8
479,6815,0.1
480,6218,9
480,7819,3.8
480,3741,1.8
480,1504,8.4
481,4730,2.1
481,9116,0.3
481,1216,8.5
481,7635,2.3
482,2711,2.4
482,959,6.6
482,2508,5.1
482,1781,8.8
483,3823,1.4
483,6985,7.3
483,2986,9.1
483,693,5.2
484,8771,4.9
484,9030,6.6
484,1043,8.7
484,760,7.6
485,8440,2.9
485,9364,8.1
485,9336,8.2
485,4726,3.9
486,9206,2.3
486,1715,6.5
486,6938,7.9
486,8715,5
487,1500,8.7
487,8939,3.2
487,8770,8
487,7143,0.6
488,6075,9.1
488,6694,6.2
488,1482,5.6
488,4094,2.5
489,2454,5.4
489,7602,6.6
489,5537,7
489,1961,3
490,7240,3.4
490,6513,6.4
490,9291,0.4
490,6547,0.8
491,9678,5.4
491,2233,8
491,6495,1.2
491,5597,2
492,4313,8.1
492,4372,4.2
492,4104,0.6
492,2091,4.4
493,7965,8.1
493,1568,3.6
493,2436,2.8
493,965,5.6
494,2901,5.2
494,3760,3.6
494,1176,6.1
494,3366,9.2
495,1997,1.1
495,3066,0.6
495,4954,0.3
495,1568,4.8
496,9478,1
496,2551,0.2
496,310,9.3
496,342,7.5
497,2133,1.7
497,8694,8.8
497,7770,4.1
497,1136,3.7
498,1013,9.8
498,6025,9.9
498,6553,2.7
498,571,9.3
499,4672,1.3
499,102,8.3
499,8059,4
499,3879,4.8
500,762,5.9
500,343,5.4
500,4924,7.6
500,6055,9.6
501,854,3.1
501,6106,0.3
501,8857,3.7
501,5189,2.9
502,5135,8
502,34,5.8
502,38,8.1
502,107,0.3
503,1585,3.7
503,3397,6.1
503,4842,8.8
503,9130,3.8
504,3325,6.7
504,7628,9.5
504,4049,6
504,8679,1.3
505,7064,1.1
505,9558,0.7
505,3674,1.5
505,9145,5.2
506,332,6.5
506,4981,3.3
506,8598,1.6
506,4461,1.5
507,3654,8.6
507,2704,7.8
507,3919,5
507,2,0.8
508,2134,6.3
508,143,9.9
508,9983,8.8
508,3741,6.8
509,9666,7.2
509,2802,7.8
509,2548,8.3
509,9574,5.8
510,3172,7.8
510,4218,9.3
510,6019,6
510,4969,8.3
511,4999,5.3
511,237,5.3
511,98,3.9
511,2486,0.9
512,2590,9.8
512,1623,2.7
512,1836,7.6
512,2849,3.2
513,766,5.1
513,8212,0.7
513,929,9
513,9123,10
514,6191,6.6
514,8023,5.2
514,2275,5.2
514,7975,9.6
515,9550,2.1
515,1303,4.9
515,9466,3.8
515,350,5.6
516,7134,1.8
516,8892,8.8
516,2145,1.8
516,2620,4.5
517,2274,1.1
517,7862,7
517,6615,9.2
517,5448,2.8
518,3428,0.2
518,3606,8
518,4159,0.4
518,3136,7.8
519,8898,6.3
519,4739,5.2
519,1536,7.6
519,675,0.3
520,1404,8.8
520,9543,0.5
520,7494,1.2
520,8517,1
521,2071,0.5
521,3519,9
521,5295,1.6
521,7822,9.1
522,7661,4.9
522,639,5.5
522,9119,3.3
522,8955,1.4
523,1674,7.9
523,8011,9.3
523,5404,1.7
523,6619,9.7
524,2544,0.2
524,9791,1.7
524,7891,9.4
524,3780,9.7
525,4004,0.8
525,1112,7.3
525,7777,0.3
525,524,0.6
526,400,6
526,7416,1.1
526,1418,6.7
526,8944,2.2
527,5247,5.6
527,2742,8.4
527,3590,3.6
527,9121,5.4
528,1972,0.8
528,5548,4.6
528,159,8.1
528,4961,4.1
529,8963,8.9
529,9032,7.4
529,1685,6.1
529,1146,5.1
530,198,4.7
530,4699,5.9
530,8746,0.5
530,9928,8.8
531,5721,0.7
531,3021,5.7
531,2662,1.4
531,2426,8.6
532,7070,7.7
532,2423,3.1
532,7315,2.5
532,1925,7.8
533,8266,7.1
533,1527,9.7
533,3602,4.1
533,3361,0.8
534,503,0.9
534,176,9.4
534,8373,5.6
534,2042,6.2
535,704,3.5
535,2631,2
535,7075,3.8
535,4096,0.5
536,1191,0.6
536,183,5.5
536,3655,2.1
536,2311,0.5
537,275,0.3
537,3613,9.4
537,1393,3.5
537,8616,8.8
538,2874,3.8
538,1229,6.2
538,2692,10
538,8734,9.4
539,3771,0.1
539,6748,3.7
539,1942,7.3
539,5002,6
540,4728,1.9
540,8292,2.4
540,9667,3.7
540,5376,5.6
541,9316,2.5
541,6163,0.1
541,811,1.2
541,8903,0.2
542,1001,2
542,3868,2.2
542,1983,6
542,3997,9.9
543,2772,8.8
543,7476,1.6
543,6423,8.6
543,3793,5.7
544,4038,2.3
544,7606,5.3
544,2655,8.3
544,5382,2.8
545,1221,3.2
545,8048,0.2
545,1030,7.6
545,7831,2.8
546,3914,2.4
546,9332,8.2
546,3341,9.6
546,5134,5.6
547,1521,7.3
547,9384,4.9
547,5870,9
547,5195,7.3
548,6988,5.4
548,4214,7.8
548,5043,7.3
548,7140,1.7
549,3328,1.3
549,3997,3
549,5274,4.2
549,8479,4.1
550,5542,1.7
550,3022,3.4
550,56,8.1
550,2761,7.9
551,2571,2
551,1199,4.5
551,2451,0.1
551,4482,5.2
552,4640,7.3
552,5595,1.1
552,9910,9.9
552,1535,8.8
553,8939,4.3
553,3968,6.7
553,4657,3.1
553,8311,8.1
554,2389,8.5
554,32,5
554,9462,5.9
554,2502,4.7
555,5514,5.2
555,5810,5.8
555,6221,1
555,238,9.9
556,7868,2.8
556,8926,5.2
556,2689,2.6
556,1,9.9
557,2864,9.1
557,2084,1
557,8177,3.8
557,7031,5.6
558,1390,4
558,6853,2.2
558,9552,1.3
558,1598,3.6
559,373,1.7
559,1335,6.1
559,2358,1.7
559,1589,8.8
560,7974,9.4
560,5542,8.1
560,5628,5.7
560,49,1.2
561,5877,8.4
561,9390,4
561,7187,3.2
561,3192,3.8
562,6523,5.1
562,2434,1.8
562,670,6.8
562,5064,9
563,4214,5.2
563,1752,4.3
563,2852,9.5
563,977,9.3
564,3303,6.8
564,2011,9.5
564,9935,3.7
564,6967,5.3
565,5794,0.3
565,6632,5.1
565,2623,5.6
565,5889,9.9
566,4962,4.6
566,2657,9.5
566,1048,2.3
566,8461,1.7
567,7299,8.5
567,1805,0.6
567,8656,5.6
567,1386,8
568,5398,0.5
568,757,3.6
568,8098,2.2
568,9356,8
569,6401,2.3
569,1481,5.7
569,1613,6.3
569,1995,4.3
570,5388,7.2
570,7561,1.9
570,8501,8.7
570,6196,2.5
571,4165,3.5
571,2092,3.6
571,4769,2.3
571,4646,2.3
572,2845,5
572,2205,3.3
572,6028,0.3
572,6359,1.5
573,7449,4.2
573,233,8.1
573,5333,4.1
573,9997,3.8
574,753,0.6
574,4114,7.5
574,8735,0.4
574,4917,2.3
575,852,1.1
575,5679,6.8
575,4081,2.1
575,2063,5.7
576,7426,7.5
576,2634,9.5
576,1990,8.1
576,3200,1.6
577,2961,4.5
577,2720,3.4
577,5614,2.1
577,7855,2
578,4441,7.9
578,4517,10
578,2572,9.7
578,2888,4.5
579,6600,8.1
579,2557,8.5
579,1830,2.2
579,2092,8.2
580,2430,7.1
580,6324,1.2
580,3832,6.3
580,2879,0.6
581,5698,4.6
581,9095,4.2
581,6642,1.2
581,7913,9
582,2412,1.2
582,6825,4
582,5957,5.8
582,3382,3.2
583,2152,6.8
583,4111,5.3
583,3913,3.3
583,2662,9.7
584,2649,2.2
584,1716,9.4
584,2826,6.6
584,4477,6.9
585,9924,8.1
585,278,7.6
585,7719,5.7
585,4756,4.6
586,8289,5.2
586,1558,2.9
586,4418,6
586,8518,2.1
587,5294,5.2
587,2492,8.7
587,3042,7
587,548,0.4
588,1611,3.8
588,5873,9.5
588,9828,4.6
588,385,6.1
589,3103,7.7
589,3043,2.8
589,3270,1.3
589,4583,5.3
590,9969,3.6
590,8933,1.4
590,6906,4.3
590,5424,4.6
591,4240,0.6
591,172,8.3
591,2585,2.6
591,3070,6.6
592,1580,4.8
592,6627,8.9
592,814,9.8
592,5236,9.8
593,2506,8.3
593,9400,3.4
593,70,0.3
593,1370,1.2
594,6852,9.2
594,3325,9
594,6423,5.8
594,7309,7.7
595,8711,9.4
595,392,8.9
595,1030,9.7
595,860,7.9
596,3555,7.9
596,435,9.5
596,4111,2.6
596,813,10
597,3071,7.5
597,5516,1.4
597,5553,10
597,4102,4.9
598,7074,0.3
598,6038,0.3
598,9391,3
598,3460,8
599,2698,6.7
599,5014,6.5
599,3680,2.2
599,5095,7.5
600,41,0.9
600,3448,1.6
600,1472,7.5
600,8372,4.7
601,2308,8.4
601,4488,4
601,3965,7.6
601,8914,6.2
602,4739,7.7
602,5305,4.8
602,4587,2.3
602,5405,2.1
603,8931,0.2
603,8369,2.3
603,2033,1.4
603,262,4.7
604,7814,0.6
604,5978,3.8
604,5929,9.7
604,8017,9.1
605,5394,6.6
605,9106,9.6
605,211,1.4
605,1414,1
606,990,1.6
606,1820,3.3
606,3139,0.8
606,9057,9.8
607,568,0.2
607,8942,5.5
607,1631,2.4
607,4162,8.9
608,4082,3.5
608,801,9.6
608,6706,5.1
608,397,4.4
609,4544,3.4
609,6325,5
609,1547,0.7
609,3291,2.1
610,7404,4.1
610,2138,8.6
610,4062,6.5
610,9799,0.9
611,6115,9.2
611,2151,6.9
611,8674,8.1
611,2370,2.6
612,325,8
612,2086,3.8
612,5378,0.2
612,6703,2.3
613,712,9.2
613,22,5
613,7581,1.4
613,2312,8.6
614,2597,3.5
614,3576,7.9
614,5958,4.7
614,4631,4.9
615,1738,5.2
615,5875,5.8
615,1716,5.3
615,6542,1.8
616,9526,1.6
616,9232,3.2
616,339,2.5
616,4207,0.2
617,3584,6.7
617,3775,9.6
617,8577,4.4
617,4021,3.1
618,3921,3.2
618,9312,0.4
618,849,5
618,1098,8.2
619,5109,5.7
619,6618,9.2
619,9964,7.9
619,1646,9
620,639,7.5
620,264,5.8
620,8939,0.1
620,726,6.2
621,1586,4.4
621,8087,6.9
621,4382,4
621,7274,1.1
622,7464,9.6
622,7753,6.5
622,4808,7.3
622,1750,10
623,8174,3.5
623,6117,9.6
623,3905,7.5
623,427,9.6
624,4118,5.1
624,2901,1.3
624,7043,1.8
624,1851,8
625,4644,9.9
625,390,3.1
625,2733,5.5
625,4240,1.8
626,2513,8
626,1467,1.8
626,99,2.5
626,3526,6.3
627,8844,4.3
627,7499,0.7
627,5756,6.7
627,8940,9.4
628,1924,8.9
628,4559,4.3
628,6707,0.3
628,2023,3
629,1423,9.9
629,9509,6.4
629,950,4.8
629,4862,0.4
630,934,6
630,7183,9.9
630,266,2.1
630,8367,6.3
631,3766,2.5
631,3588,4.3
631,6245,4.8
631,9321,0.2
632,1984,2.8
632,9582,4.1
632,2338,6.1
632,3456,2.2
633,9322,6.4
633,2267,5.8
633,9777,2
633,7933,5.7
634,5021,3.5
634,4092,2.9
634,7812,8.6
634,5995,9.2
635,6629,4.8
635,4137,4.2
635,5060,2.5
635,1483,7.4
636,3732,3
636,6475,1.9
636,698,6.7
636,4448,6.3
637,7247,7.9
637,4112,2.7
637,6774,4.7
637,19,9.8
638,5807,2.9
638,2779,7.4
638,6523,1.5
638,7745,0.6
639,1553,7.3
639,8593,5.5
639,3168,0.8
639,1416,9.7
640,8102,1.5
640,3437,3.8
640,3665,0.5
640,1070,2.4
641,2836,8
641,2957,9.4
641,7388,0.8
641,1003,7.7
642,1363,9.2
642,9058,5.2
642,6373,8.2
642,2729,9.4
643,6929,8.4
643,7796,8.1
643,499,8.1
643,2891,5.5
644,1999,6
644,5596,3.6
644,8240,3.7
644,2707,7.9
645,5234,6.2
645,873,3.4
645,9420,2.8
645,1306,4.3
646,5731,6.2
646,139,2.9
646,6923,2.8
646,7836,1
647,9887,2
647,2283,7
647,5491,0.5
647,2985,9.5
648,3831,6.5
648,5009,3.9
648,6543,8.9
648,4822,3.1
649,9553,7.8
649,4092,7.3
649,8558,3.4
649,202,4.8
650,8917,3.5
650,7390,8.7
650,7317,0.7
650,1569,7.5
651,6289,1.3
651,5053,5.3
651,8313,7.9
651,7628,7.1
652,6278,8.9
652,7891,5.3
652,8582,3.7
652,7887,1.6
653,2409,3.9
653,4078,8.2
653,5610,3.1
653,9202,0.9
654,7970,3.2
654,7409,5.6
654,2890,7.9
654,208,7.4
655,6272,8.4
655,498,7.8
655,7645,4.5
655,2219,9.4
656,2452,1.3
656,5690,10
656,1180,9.4
656,3990,0.2
657,1921,1
657,3688,4.9
657,968,6.2
657,8666,6.8
658,370,9.6
658,8190,5
658,3028,1.1
658,7810,2.5
659,3172,8.1
659,9938,4.1
659,1126,1.6
659,6543,8
660,9736,4.4
660,5711,5.1
660,1818,8
660,7460,2.5
661,2179,1.8
661,5473,7.8
661,8448,8
661,9499,4.3
662,3405,2.9
662,188,6.4
662,7769,7.6
662,7278,4.6
663,4597,3.9
663,1622,8.6
663,446,1.4
663,5391,7.3
664,7019,1.1
664,3257,5.8
664,328,2.2
664,1472,1.7
665,4309,7.6
665,6146,8.9
665,3145,7.7
665,3148,7.7
666,7563,8.8
666,2484,4.2
666,9506,5.8
666,9292,2
667,4123,1.9
667,6261,7.3
667,7947,3.5
667,9635,5.4
668,1925,6.9
668,5024,5.6
668,4430,5.6
668,9747,4.2
669,7104,9.2
669,2114,5
669,1884,8.4
669,9909,8.1
670,4835,2.3
670,9389,4.3
670,5751,0.7
670,7845,2.6
671,2365,0.4
671,8728,1.4
671,5558,8.3
671,7923,2.9
672,814,9.5
672,7404,3.1
672,1428,9.2
672,9316,6.9
673,1932,9.3
673,6713,4.5
673,1,4.1
673,9550,3.3
674,5951,4.2
674,9375,7.7
674,9135,5.8
674,240,4.6
675,372,7.1
675,8054,6.5
675,8631,3.3
675,4984,1.1
676,1550,2.5
676,8182,8.2
676,9282,4.3
676,2219,5.6
677,592,6.8
677,207,7.5
677,6256,6.5
677,8992,0.8
678,373,0.9
678,7843,3.5
678,7412,4.5
678,9861,2.7
679,696,8.4
679,2967,7
679,6565,6.9
679,6089,4
680,5196,5
680,373,9.3
680,5535,3.6
680,4880,6.8
681,6390,2.8
681,2557,5.4
681,4528,0.8
681,4627,1.4
682,4605,4.2
682,7119,5.7
682,684,4.5
682,9565,8.1
683,5697,3.4
683,1891,5
683,2186,5.2
683,9822,9.3
684,2625,2.3
684,8386,9.3
684,2852,3.3
684,8732,3.4
685,6900,0.6
685,2346,7.9
685,1051,6.6
685,1693,2.3
686,5585,5.6
686,9229,10
686,9712,0.9
686,9358,8.4
687,2631,3.3
687,7411,4.3
687,7900,4.6
687,8080,7.2
688,7910,4.7
688,9092,9.6
688,1785,7.4
688,2982,1.2
689,5667,9.7
689,6158,3.1
689,4407,7.3
689,8744,4.3
690,1752,8.5
690,357,9.8
690,2072,9.8
690,1491,1.2
691,8561,8.7
691,9038,7.1
691,1236,9
691,7766,1.9
692,3856,5.5
692,755,3.1
692,8006,3.6
692,8454,9.6
693,4971,1.4
693,1970,7.2
693,3837,7.6
693,2107,7.8
694,5817,2.1
694,6382,0.8
694,460,7.5
694,4289,0.9
695,3752,8.9
695,5980,0.4
695,7610,6.5
695,168,3.6
696,7546,0.2
696,1335,1
696,6771,0.7
696,3749,7.6
697,8595,3.3
697,7453,8
697,933,8.9
697,1423,6.4
698,9229,1.8
698,4576,9.8
698,3763,8.1
698,6626,4.7
699,8277,2.6
699,8838,9.6
699,2022,9
699,6047,6.1
700,2027,0.1
700,8489,9.4
700,1223,7.8
700,8010,7.8
701,1829,8.5
701,1671,8.1
701,4102,3.6
701,2410,7.3
702,6636,1.3
702,211,2.1
702,9383,9.5
702,685,0.2
703,7101,3.9
703,3443,4.5
703,127,6.2
703,5010,9.7
704,1850,2
704,1264,5.7
704,6859,8.6
704,6461,8.9
705,3159,5.4
705,1689,8.5
705,714,1.9
705,5798,3.7
706,9726,7.3
706,4416,7.5
706,910,0.6
706,4730,7.8
707,539,3.1
707,9787,3.7
707,9935,4.8
707,2745,7.6
708,3072,5.4
708,3940,9.2
708,2599,0.2
708,2102,3.2
709,882,5.8
709,7658,8.3
709,2183,3.9
709,3931,2.5
710,6154,1.9
710,3550,7.8
710,4289,1
710,9266,8
711,3798,2.4
711,2022,0.3
711,9036,2.5
711,7181,3.3
712,4949,5.1
712,9422,4
712,8643,1.1
712,4014,6.1
713,958,9.4
713,498,8.3
713,7814,7.9
713,1391,0.3
714,5082,9.8
714,5365,2.8
714,5048,7.4
714,6412,1
715,4661,3
715,1229,5.9
715,8447,7.7
715,5092,6.6
716,6545,5.6
716,3077,5.6
716,8615,6.9
716,1821,9.5
717,1923,9.3
717,6985,0.4
717,2031,5.6
717,1613,6.8
718,4404,8
718,78,3.9
718,2138,7.5
718,3296,0.6
719,1345,2.6
719,3720,6.9
719,6000,9.1
719,6569,7.4
720,4588,6.5
720,7201,7.9
720,1259,0.3
720,5689,5.4
721,9976,3.7
721,1896,5.6
721,4378,0.1
721,8570,2.1
722,753,2.5
722,2064,7.4
722,8561,9.6
722,8663,3.4
723,6338,7.2
723,1661,7.7
723,182,3.5
723,9473,2.1
724,5613,6.9
724,1019,6.3
724,2134,8.5
724,1868,5.4
725,8359,6.6
725,8631,2.2
725,9518,4.8
725,6783,8.9
726,5033,1.8
726,9859,4.4
726,739,6.2
726,3496,9.6
727,864,8.7
727,5222,4.7
727,1835,7.9
727,2214,3.5
728,2125,8.1
728,5146,7.9
728,2993,6
728,4381,7.9
729,6278,8.1
729,3052,7.4
729,1701,3.7
729,4085,6.7
730,1347,0.3
730,7231,1.1
730,4681,3.6
730,4859,9
731,7650,1.6
731,5962,5.5
731,6917,3.6
731,4815,1.3
732,2596,7.3
732,8198,1.1
732,2404,8
732,3332,4.6
733,9982,0.2
733,2417,6.5
733,3061,8.5
733,1620,1.7
734,5305,7.5
734,9341,1.8
734,7051,9.1
734,3129,8.2
735,2626,2.6
735,9601,6.1
735,3741,9.3
735,2308,1.3
736,2538,3.6
736,4647,2.7
736,4055,6.8
736,9370,6.5
737,3383,4.4
737,9213,2.5
737,6391,8.4
737,3842,3.4
738,6785,9.5
738,1045,5.7
738,1328,7.5
738,1993,3.5
739,1526,1
739,4324,7.3
739,5739,7.6
739,270,2.8
740,663,9
740,6966,4.3
740,9521,6.1
740,3686,5.3
741,200,7.5
741,4552,3.9
741,1299,6.1
741,2985,7.3
742,1636,0.6
742,8589,3.6
742,1650,7.1
742,2915,1.3
743,7751,1.6
743,8010,1.5
743,6999,8.5
743,356,5
744,7186,1.2
744,9018,5.9
744,9964,6.2
744,3553,5.4
745,7355,2.5
745,2011,3.9
745,5280,5.7
745,4592,9.6
746,1674,4.9
746,3455,1.1
746,4503,7.6
746,3440,7.6
747,7277,5.1
747,4396,9.6
747,8424,9.7
747,7535,7.2
748,6596,0.2
748,8828,5.5
748,7198,8.8
748,4017,8.1
749,6038,1.1
749,2093,0.6
749,8184,8.3
749,288,9
750,8523,8.4
750,1282,2.2
750,1496,8.9
750,8887,2
751,6511,4.3
751,7984,0.2
751,8807,6
751,4549,4.8
752,9349,1.5
752,6882,6.3
752,5392,2.7
752,3440,0.8
753,6178,7.6
753,2230,7
753,4977,2.4
753,9472,4.7
754,1470,9.8
754,1870,5.7
754,6589,8.7
754,3424,3.7
755,3367,8.2
755,1904,7.1
755,4829,9.7
755,224,6.8
756,1869,10
756,7831,2.7
756,1066,0.6
756,9030,4.9
757,6439,8.6
757,6783,4.5
757,1284,0.8
757,4856,1.9
758,9612,9.9
758,7484,8.5
758,4398,1.7
758,8995,8.7
759,7259,4.5
759,8980,5.7
759,9983,3.7
759,1160,5
760,4852,2.8
760,8784,4.3
760,8627,6.1
760,7465,0.7
761,4220,9.7
761,4271,2.1
761,9545,3.4
761,5232,6.2
762,8013,8.8
762,1779,6
762,6354,0.4
762,8089,5.8
763,6340,3.5
763,8962,3
763,1192,1.9
763,2803,5.2
764,7730,9.6
764,5479,8.8
764,4837,0.6
764,9811,2.5
765,5659,9
765,5678,1.2
765,87,4.2
765,4401,6.1
766,7705,5.7
766,3644,1.5
766,7315,4.3
766,9273,1
767,266,7.7
767,5764,7.2
767,4959,2
767,8379,8.9
768,1438,8.8
768,8883,5.2
768,4342,8.6
768,9371,0.9
769,3930,3.7
769,3381,0.8
769,1128,1.7
769,5010,3.4
770,3992,5.3
770,7821,0.3
770,8951,0.7
770,1659,6.3
771,4661,2.2
771,8530,5.3
771,2907,5.9
771,1655,1.3
772,5649,8.3
772,1356,8.1
772,4143,6.4
772,1066,9.8
773,2642,3.3
773,2219,8.7
773,7698,7.9
773,252,6.6
774,914,4.9
774,7056,5.4
774,823,4
774,4904,0.6
775,9420,7.6
775,7794,2
775,1781,6.1
775,2480,0.8
776,6003,1.4
776,7723,2.9
776,3592,0.2
776,4823,2.8
777,6907,3.1
777,3960,3.6
777,5486,9.1
777,8325,0.6
778,1246,4.1
778,5485,8.6
778,379,6.1
778,4743,2.5
779,7641,7.1
779,8254,0.5
779,6213,6.2
779,8477,8.9
780,2412,4
780,4199,7
780,2697,7.2
780,6650,3.5
781,8877,7.4
781,1765,9.5
781,5300,9
781,1815,6.8
782,9269,4.8
782,6938,6.2
782,1882,3.1
782,7457,7.3
783,9458,9.6
783,9837,8.8
783,419,6.5
783,6118,3.8
784,755,4.1
784,6696,2.6
784,1049,9.1
784,3100,5.5
785,3904,9.5
785,4025,2
785,300,8.8
785,8314,0.2
786,7999,1.4
786,9409,9.3
786,254,1.3
786,9868,3.5
787,976,3.1
787,1096,3.3
787,3735,5.5
787,6883,0.2
788,1186,5.9
788,823,6.7
788,3361,4.3
788,1267,5.6
789,6075,8.6
789,524,1.5
789,8765,3.5
789,5956,1.8
790,9188,0.8
790,585,7.7
790,8301,5.2
790,2114,9.4
791,7034,4.3
791,5814,8.4
791,3384,5.1
791,1101,6.2
792,9823,8.8
792,6346,4.8
792,2234,9.1
792,7098,7
793,983,3
793,7974,6.4
793,1328,9
793,8959,9.8
794,3324,2.2
794,5083,8.9
794,2880,2.7
794,7642,6.5
795,1210,6.1
795,1935,0.1
795,1711,1.8
795,4107,9.2
796,4291,8.4
796,9964,6.9
796,2617,6.7
796,8774,9.7
797,8492,6.3
797,2784,7.1
797,2046,8.7
797,2083,1.6
798,2398,7.1
798,1678,2.5
798,7039,2.7
798,7677,6.6
799,4118,3.7
799,1563,2.8
799,644,2.3
799,86,0.5
800,950,2.4
800,8066,8.2
800,4585,8.5
800,3329,0.1
801,8898,5
801,1057,5.2
801,6253,3.1
801,6166,8.6
802,2675,6.4
802,4378,2.5
802,642,1.6
802,2290,0.8
803,9576,7.7
803,3731,5.7
803,2767,1.1
803,997,7.7
804,4896,4.4
804,1206,1.9
804,3329,2.2
804,8338,7.8
